Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of inflammatory response (GO:0050728)	3/89	0.1600571743234857347015775985710206441581249237060546875	0.298780132739040027445298619568347930908203125	0.264205362450843750377060814571450464427471160888671875	0.44739218066679564689280823586159385740756988525390625	2.4094938831642843	-2.910782623529906	C1QTNF3;ZFP36;RORA
neuron-neuron synaptic transmission (GO:0007270)	1/58	0.59640519237831213228417936988989822566509246826171875	0.6544290172587865495046344221918843686580657958984375	0.68569276415922908451960893216892145574092864990234375	0.75916902139022923723388203143258579075336456298828125	6.870803821258315	-2.9131669043274373	GRIN2C
regulation of ubiquitin-protein transferase activity (GO:0051438)	2/103	0.475933959328692701706842171915923245251178741455078125	0.550659690609352825418909560539759695529937744140625	0.6072301074841786050484415682149119675159454345703125	0.699012453297914948535662915674038231372833251953125	4.897583984434721	-2.922086094592914	CDC14B;SMAD7
regulation of nuclear division (GO:0051783)	3/138	0.36129217427939597229169521597214043140411376953125	0.4633760308140690842293452078592963516712188720703125	0.517151740892111799752228762372396886348724365234375	0.6305589665390858300497711752541363239288330078125	3.8063082852545076	-2.9278747295828413	EGF;IL1B;IGF1
regulation of ion transmembrane transporter activity (GO:0032412)	3/137	0.357066303682034014155277645841124467551708221435546875	0.4593517315543798051891144496039487421512603759765625	0.51237007585375859974874401814304292201995849609375	0.62980597926283554688353660822031088173389434814453125	3.7797217837401975	-2.940393221696547	MYO5A;KCNE1L;PPARGC1A
cellular response to tumor necrosis factor (GO:0071356)	3/89	0.1600571743234857347015775985710206441581249237060546875	0.298780132739040027445298619568347930908203125	0.264205362450843750377060814571450464427471160888671875	0.44739218066679564689280823586159385740756988525390625	2.4349794040030446	-2.9415703386294987	SFRP1;PPARGC1A;SIRT1
regulation of phosphatase activity (GO:0010921)	2/102	0.470860138806713290904326640884391963481903076171875	0.54804063845268091714757474619545973837375640869140625	0.6020078715627639187601971570984460413455963134765625	0.69420902071913748176967828840133734047412872314453125	4.892301033797142	-2.9422583982007535	NUAK1;MAGI2
calcium ion transmembrane transport (GO:0070588)	3/128	0.3189249009604255835625963300117291510105133056640625	0.4295456163801538718161054930533282458782196044921875	0.46826908373042741562386481746216304600238800048828125	0.59669475740552524456461469526402652263641357421875	3.4888182631455966	-2.9481467995356616	TRPC4;TRPM6;CACNA1G
regulation of cyclic nucleotide metabolic process (GO:0030799)	3/133	0.340130675431506268591164143799687735736370086669921875	0.444909101614807678259921885910443961620330810546875	0.492999543010736562820284234476275742053985595703125	0.616510219888585009329062813776545226573944091796875	3.640606303274424	-2.948473468822696	ABCA1;EDNRB;NPR3
peptidyl-tyrosine dephosphorylation (GO:0035335)	2/102	0.470860138806713290904326640884391963481903076171875	0.54804063845268091714757474619545973837375640869140625	0.6020078715627639187601971570984460413455963134765625	0.69420902071913748176967828840133734047412872314453125	4.909693004477453	-2.9527180308852308	DUSP6;CDC14B
epoxygenase P450 pathway (GO:0019373)	3/11	0.00055487906055109894980226226124386812443844974040985107421875	0.0083231859082664831628317614331535878591239452362060546875	0.0022395538907496737035529577042325399816036224365234375	0.03918990778350052439638062651283689774572849273681640625	0.6167143962378988	-2.953266504813314	CYP2J2;CYP1A2;CYP4F12
activation of MAPK activity (GO:0000187)	3/133	0.340130675431506268591164143799687735736370086669921875	0.444909101614807678259921885910443961620330810546875	0.492999543010736562820284234476275742053985595703125	0.616510219888585009329062813776545226573944091796875	3.6522083334223954	-2.9578697823007585	MAPKAPK3;IL1B;GAB1
membrane fusion (GO:0061025)	3/89	0.1600571743234857347015775985710206441581249237060546875	0.298780132739040027445298619568347930908203125	0.264205362450843750377060814571450464427471160888671875	0.44739218066679564689280823586159385740756988525390625	2.452037229002079	-2.9621769983721653	GCA;STAP1;VAMP2
histone acetylation (GO:0016573)	2/101	0.465757071521304244487993173606810159981250762939453125	0.54421199934577069168284424449666403234004974365234375	0.5967335922782748269810326746664941310882568359375	0.69150892752247139494414795990451239049434661865234375	4.87229718036134	-2.964385526584386	PER1;MSL2
autophagy (GO:0006914)	2/102	0.470860138806713290904326640884391963481903076171875	0.54804063845268091714757474619545973837375640869140625	0.6020078715627639187601971570984460413455963134765625	0.69420902071913748176967828840133734047412872314453125	4.930566217377832	-2.9652713029609488	GABARAPL1;S100A9
zymogen activation (GO:0031638)	2/102	0.470860138806713290904326640884391963481903076171875	0.54804063845268091714757474619545973837375640869140625	0.6020078715627639187601971570984460413455963134765625	0.69420902071913748176967828840133734047412872314453125	4.931332881292128	-2.965732379114042	APOH;S100A9
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	1/58	0.59640519237831213228417936988989822566509246826171875	0.6544290172587865495046344221918843686580657958984375	0.68569276415922908451960893216892145574092864990234375	0.75916902139022923723388203143258579075336456298828125	7.00049487436512	-2.968154893146033	IL1B
negative regulation of protein localization to nucleus (GO:1900181)	1/59	0.60267910623840936779060939443297684192657470703125	0.660822545059183585891560142044909298419952392578125	0.6918109833069385761206149254576303064823150634765625	0.7647966538241688372323778821737505495548248291015625	7.180732449044178	-2.974761597459045	C1QTNF3
inorganic anion transport (GO:0015698)	3/127	0.314683945813195420360131038250983692705631256103515625	0.425190242285318931170223777371575124561786651611328125	0.463258627788881216513772187681752257049083709716796875	0.59571200350833242165293768266565166413784027099609375	3.4787722604930433	-2.9751106773090723	SLC12A2;SLC26A4;SLC17A3
positive regulation of cell-substrate adhesion (GO:0010811)	3/93	0.17520444938776302823413288933807052671909332275390625	0.3130164135071582531821832162677310407161712646484375	0.28527733781056185957680781939416192471981048583984375	0.460904610842105155743553268621326424181461334228515625	2.569394265837307	-2.9843505417587255	SFRP1;EGFL6;ITGA6
sphingolipid metabolic process (GO:0006665)	3/128	0.3189249009604255835625963300117291510105133056640625	0.4295456163801538718161054930533282458782196044921875	0.46826908373042741562386481746216304600238800048828125	0.59669475740552524456461469526402652263641357421875	3.543515834846039	-2.994367742785838	ASAH1;PRKD1;SMPDL3A
negative regulation of cell activation (GO:0050866)	3/135	0.348603984302068514722350300871767103672027587890625	0.452007360075740438620783834267058409750461578369140625	0.50273279821792871135954783312627114355564117431640625	0.622882775150515488604696656693704426288604736328125	3.7727304623417957	-2.995762338285735	SFRP1;ID2;ERBB2
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/58	0.59640519237831213228417936988989822566509246826171875	0.6544290172587865495046344221918843686580657958984375	0.68569276415922908451960893216892145574092864990234375	0.75916902139022923723388203143258579075336456298828125	7.066584345571957	-2.9961763103270287	SMAD7
regulation of B cell activation (GO:0050864)	3/92	0.171380049761385599982332905710791237652301788330078125	0.306767267404887522541656608154880814254283905029296875	0.279994034964101190521290618562488816678524017333984375	0.45784307330145168624113694022526033222675323486328125	2.54346173703227	-3.005522016637939	SFRP1;ID2;IL13RA1
hemopoiesis (GO:0030097)	3/95	0.1829238214868217082820223140515736304223537445068359375	0.313826672583360999357893206251901574432849884033203125	0.29586747831360715732529342858470045030117034912109375	0.470046888610706148359241751677473075687885284423828125	2.5947377060078494	-3.007079004905988	TGFBR3;CBFB;ZBTB16
sensory perception of mechanical stimulus (GO:0050954)	3/127	0.314683945813195420360131038250983692705631256103515625	0.425190242285318931170223777371575124561786651611328125	0.463258627788881216513772187681752257049083709716796875	0.59571200350833242165293768266565166413784027099609375	3.519586537246258	-3.0100158051710286	SPRY2;AQP4;SLC26A4
positive regulation of immune effector process (GO:0002699)	3/133	0.340130675431506268591164143799687735736370086669921875	0.444909101614807678259921885910443961620330810546875	0.492999543010736562820284234476275742053985595703125	0.616510219888585009329062813776545226573944091796875	3.7230143367670765	-3.0152145224083036	RBP4;IL1B;IL13RA1
regulation of actin filament length (GO:0030832)	3/123	0.29773849635000237956461432986543513834476470947265625	0.412478788895572934247724106171517632901668548583984375	0.443019470222882960630528259571292437613010406494140625	0.5804377628747889872329324134625494480133056640625	3.4052954405875706	-3.0156291702660716	CAPG;SLIT2;PFN2
establishment of vesicle localization (GO:0051650)	3/95	0.1829238214868217082820223140515736304223537445068359375	0.313826672583360999357893206251901574432849884033203125	0.29586747831360715732529342858470045030117034912109375	0.470046888610706148359241751677473075687885284423828125	2.6116346824895946	-3.0266611550042426	PCLO;MYO5A;VAMP2
cilium organization (GO:0044782)	3/125	0.30620645257744427691903865706990472972393035888671875	0.41851992015094718890821923196199350059032440185546875	0.453177417461382570085248744362615980207920074462890625	0.58777598018267684931714711638051085174083709716796875	3.4793077893504365	-3.0305842167894443	ABLIM3;WDR19;CELSR2
cellular response to biotic stimulus (GO:0071216)	3/132	0.335891097925557657877249084776849485933780670166015625	0.440158844509987989823684984003193676471710205078125	0.48809796121897919274346122620045207440853118896484375	0.61115655737376417544481910226750187575817108154296875	3.6940919117731164	-3.0314442527443215	ABCA1;EDNRB;IL1B
interaction with host (GO:0051701)	3/92	0.171380049761385599982332905710791237652301788330078125	0.306767267404887522541656608154880814254283905029296875	0.279994034964101190521290618562488816678524017333984375	0.45784307330145168624113694022526033222675323486328125	2.5669911799916334	-3.0333259571588247	PCCA;C9;ALB
response to ionizing radiation (GO:0010212)	3/127	0.314683945813195420360131038250983692705631256103515625	0.425190242285318931170223777371575124561786651611328125	0.463258627788881216513772187681752257049083709716796875	0.59571200350833242165293768266565166413784027099609375	3.5497896562984557	-3.035846073797896	EGR1;SFRP1;SIRT1
regulation of microtubule cytoskeleton organization (GO:0070507)	2/100	0.4606250960869988642087946573155932128429412841796875	0.54035218695398246069316883222199976444244384765625	0.59140726034954960166345472316606901586055755615234375	0.68857701116348268843836422092863358557224273681640625	4.937444946636394	-3.0391659979006342	RGS2;MID1IP1
plasma membrane organization (GO:0007009)	3/121	0.2892845654874671712519784705364145338535308837890625	0.40480494129789723611878571318811737000942230224609375	0.432789415291395751506087208326789550483226776123046875	0.5734165682849512446495054973638616502285003662109375	3.3607527198321936	-3.039296568660398	MICALL1;MYO5A;VAMP2
regulation of actin polymerization or depolymerization (GO:0008064)	3/122	0.293509492263549887081097722330014221370220184326171875	0.407575446258829854340177689664415083825588226318359375	0.43791315619659665347995769479894079267978668212890625	0.5774356878897559663954552888753823935985565185546875	3.402122929167101	-3.053504736390327	CAPG;SLIT2;PFN2
protein acetylation (GO:0006473)	3/122	0.293509492263549887081097722330014221370220184326171875	0.407575446258829854340177689664415083825588226318359375	0.43791315619659665347995769479894079267978668212890625	0.5774356878897559663954552888753823935985565185546875	3.4038211631278275	-3.055028950991193	PER1;MSL2;SIRT1
positive regulation of response to DNA damage stimulus (GO:2001022)	1/57	0.59003253456083737393811361471307463943958282470703125	0.64864067694467053559748137558926828205585479736328125	0.67945352437492545494279738704790361225605010986328125	0.7539561263717253769556236875359900295734405517578125	7.084171895232995	-3.0665706292144157	SIRT1
epidermis development (GO:0008544)	3/120	0.2850642967501879621039506673696450889110565185546875	0.400553969042703517100534327255445532500743865966796875	0.4276488692315669748467144017922692000865936279296875	0.57077796232126487563363070876221172511577606201171875	3.357376164232213	-3.071686173323876	GAB1;EMP1;AGPAT2
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	1/57	0.59003253456083737393811361471307463943958282470703125	0.64864067694467053559748137558926828205585479736328125	0.67945352437492545494279738704790361225605010986328125	0.7539561263717253769556236875359900295734405517578125	7.097640635740311	-3.072400928741738	SFRP1
regulation of cAMP biosynthetic process (GO:0030817)	3/98	0.19466796817750953163539406887139193713665008544921875	0.324199139023962301653369877385557629168033599853515625	0.31179446714108116633923373228753916919231414794921875	0.48339593410382730720442623351118527352809906005859375	2.7309889988725526	-3.076178703967386	ABCA1;EDNRB;NPR3
regulation of DNA replication (GO:0006275)	3/118	0.27664009572668069036893712109304033219814300537109375	0.394269751556273584380818419958814047276973724365234375	0.417319936626754539599204463229398243129253387451171875	0.56335331783100028868460640296689234673976898193359375	3.309933059762674	-3.0806207495248454	ID3;IGF1;GLI1
chromatin remodeling (GO:0006338)	3/118	0.27664009572668069036893712109304033219814300537109375	0.394269751556273584380818419958814047276973724365234375	0.417319936626754539599204463229398243129253387451171875	0.56335331783100028868460640296689234673976898193359375	3.31027159702486	-3.0809358329103844	HDAC5;PADI2;SIRT1
neuron migration (GO:0001764)	3/116	0.268241691192654341246992544256499968469142913818359375	0.384509400443131699187659933159011416137218475341796875	0.406931687108785633544272286599152721464633941650390625	0.55689830796002171009462244910537265241146087646484375	3.232043444885463	-3.0891452433132653	NRP1;CELSR2;ESR2
sensory perception of sound (GO:0007605)	3/124	0.30197100478476157636720245136530138552188873291015625	0.412921943146214942554905746874283067882061004638671875	0.44810775300946537047508400064543820917606353759765625	0.5848756228546687641056678330642171204090118408203125	3.493384402259709	-3.0898869879609823	SPRY2;AQP4;SLC26A4
Golgi organization (GO:0007030)	1/57	0.59003253456083737393811361471307463943958282470703125	0.64864067694467053559748137558926828205585479736328125	0.67945352437492545494279738704790361225605010986328125	0.7539561263717253769556236875359900295734405517578125	7.145659783606091	-3.0931872832603506	PRKD1
peptidyl-serine modification (GO:0018209)	3/97	0.1907322420166257803675335935622570104897022247314453125	0.3233584481693225765042143393657170236110687255859375	0.30648138442181205309822189519763924181461334228515625	0.482080252578875823044057824517949484288692474365234375	2.741067818284947	-3.094648639156992	RPS6KA5;MAPKAPK3;PRKD1
electron transport chain (GO:0022900)	3/115	0.264053696880915900191411083142156712710857391357421875	0.3828649039661955466584686291753314435482025146484375	0.401717062822298409674459662710432894527912139892578125	0.55187072089255784224093304146663285791873931884765625	3.228490323278177	-3.0995866587010585	BDNF;UCP1;PPARGC1A
glycosyl compound biosynthetic process (GO:1901659)	3/120	0.2850642967501879621039506673696450889110565185546875	0.400553969042703517100534327255445532500743865966796875	0.4276488692315669748467144017922692000865936279296875	0.57077796232126487563363070876221172511577606201171875	3.3880448409053496	-3.099745153158969	MAT1A;TK1;ACACA
leukocyte chemotaxis (GO:0030595)	3/100	0.20259873848837528509392313935677520930767059326171875	0.332414920729122098652652539385599084198474884033203125	0.322427498226519781976406875401153229176998138427734375	0.49148196199720850518843917598132975399494171142578125	2.8194378267816194	-3.1052479866955807	EDNRB;IL1B;S100A9
positive regulation of protein complex assembly (GO:0031334)	3/122	0.293509492263549887081097722330014221370220184326171875	0.407575446258829854340177689664415083825588226318359375	0.43791315619659665347995769479894079267978668212890625	0.5774356878897559663954552888753823935985565185546875	3.462801977982241	-3.1079659556978996	RGS2;TPPP;PFN2
regulation of T cell differentiation (GO:0045580)	3/97	0.1907322420166257803675335935622570104897022247314453125	0.3233584481693225765042143393657170236110687255859375	0.30648138442181205309822189519763924181461334228515625	0.482080252578875823044057824517949484288692474365234375	2.75445638091299	-3.1097642436818975	IL15;ZBTB16;ERBB2
positive regulation of stress-activated MAPK cascade (GO:0032874)	3/118	0.27664009572668069036893712109304033219814300537109375	0.394269751556273584380818419958814047276973724365234375	0.417319936626754539599204463229398243129253387451171875	0.56335331783100028868460640296689234673976898193359375	3.3455378760145833	-3.1137588625163257	IL1B;GAB1;HMGCR
regulation of cyclic nucleotide biosynthetic process (GO:0030802)	3/116	0.268241691192654341246992544256499968469142913818359375	0.384509400443131699187659933159011416137218475341796875	0.406931687108785633544272286599152721464633941650390625	0.55689830796002171009462244910537265241146087646484375	3.268252103058742	-3.123753009598011	ABCA1;EDNRB;NPR3
cilium assembly (GO:0042384)	3/118	0.27664009572668069036893712109304033219814300537109375	0.394269751556273584380818419958814047276973724365234375	0.417319936626754539599204463229398243129253387451171875	0.56335331783100028868460640296689234673976898193359375	3.3582076610292555	-3.1255508842592117	ABLIM3;WDR19;CELSR2
positive regulation of angiogenesis (GO:0045766)	3/101	0.2065923122616449558730522539917728863656520843505859375	0.3334065916257025197211305567179806530475616455078125	0.327745348136623315671300815665745176374912261962890625	0.49564355360477063694446542285731993615627288818359375	2.8463773539453863	-3.1264396457292154	CMA1;IL1B;PRKD1
positive regulation of actin filament polymerization (GO:0030838)	1/57	0.59003253456083737393811361471307463943958282470703125	0.64864067694467053559748137558926828205585479736328125	0.67945352437492545494279738704790361225605010986328125	0.7539561263717253769556236875359900295734405517578125	7.232471150511513	-3.1307658728218577	PFN2
negative regulation of leukocyte activation (GO:0002695)	3/120	0.2850642967501879621039506673696450889110565185546875	0.400553969042703517100534327255445532500743865966796875	0.4276488692315669748467144017922692000865936279296875	0.57077796232126487563363070876221172511577606201171875	3.4316313234448166	-3.1396227210009746	SFRP1;ID2;ERBB2
stem cell maintenance (GO:0019827)	3/109	0.2391226073362323900628467754359007813036441802978515625	0.360882178078941129317769309636787511408329010009765625	0.370189482930523394710320417289040051400661468505859375	0.5326500290773441559366574438172392547130584716796875	3.080538579346012	-3.139696473426975	SFRP1;CDH2;HES1
regulation of DNA repair (GO:0006282)	1/57	0.59003253456083737393811361471307463943958282470703125	0.64864067694467053559748137558926828205585479736328125	0.67945352437492545494279738704790361225605010986328125	0.7539561263717253769556236875359900295734405517578125	7.2582069984041135	-3.1419063132900633	SIRT1
O-glycan processing (GO:0016266)	1/56	0.58355958384789896609134984828415326774120330810546875	0.64321933147800669505755877253250218927860260009765625	0.67309087878170592578186415266827680170536041259765625	0.748864287198772959897041801013983786106109619140625	7.130912802547249	-3.146654372635877	ST3GAL4
T cell differentiation (GO:0030217)	2/97	0.44505937708148646247963142741355113685131072998046875	0.52753728811704470036403336052899248898029327392578125	0.5751161595491158795567798733827657997608184814453125	0.67492782028103148750375339659512974321842193603515625	4.920454426871921	-3.1468064027830938	EGR1;RORA
RNA 3'-end processing (GO:0031123)	3/101	0.2065923122616449558730522539917728863656520843505859375	0.3334065916257025197211305567179806530475616455078125	0.327745348136623315671300815665745176374912261962890625	0.49564355360477063694446542285731993615627288818359375	2.8649481728372868	-3.146837694623476	ZFP36;PCF11;EIF4B
nucleoside biosynthetic process (GO:0009163)	3/119	0.28084927471862541903391274900059215724468231201171875	0.39538332862960368085936124771251343190670013427734375	0.422492157316687322321513420320115983486175537109375	0.56517171791345000020356792447273619472980499267578125	3.3927269503958692	-3.1481097509638394	MAT1A;TK1;ACACA
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	3/119	0.28084927471862541903391274900059215724468231201171875	0.39538332862960368085936124771251343190670013427734375	0.422492157316687322321513420320115983486175537109375	0.56517171791345000020356792447273619472980499267578125	3.3975977342661166	-3.1526293490396506	IL1B;GAB1;HMGCR
skeletal muscle tissue development (GO:0007519)	1/56	0.58355958384789896609134984828415326774120330810546875	0.64321933147800669505755877253250218927860260009765625	0.67309087878170592578186415266827680170536041259765625	0.748864287198772959897041801013983786106109619140625	7.146747858576964	-3.153641899994091	TCF21
respiratory electron transport chain (GO:0022904)	3/112	0.251542091616536789278057995034032501280307769775390625	0.372025465829262380612618699160520918667316436767578125	0.386000006045867649628888784718583337962627410888671875	0.54246528555074202682106943029793910682201385498046875	3.191567027435419	-3.1557990416771604	BDNF;UCP1;PPARGC1A
regulation of cAMP metabolic process (GO:0030814)	3/113	0.25570325894036682878862620782456360757350921630859375	0.374108637082787798266991785567370243370532989501953125	0.391250464505764394829157026833854615688323974609375	0.5466407199123091142922703511430881917476654052734375	3.215483966316205	-3.161492936659171	ABCA1;EDNRB;NPR3
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/115	0.264053696880915900191411083142156712710857391357421875	0.3828649039661955466584686291753314435482025146484375	0.401717062822298409674459662710432894527912139892578125	0.55187072089255784224093304146663285791873931884765625	3.294163733863554	-3.162637932485004	NRP1;SPRY2;HMGCR
neurotransmitter transport (GO:0006836)	3/99	0.1986237129200123796568533407480572350323200225830078125	0.326255181589014231491319151245988905429840087890625	0.31711019143140084519671972884680144488811492919921875	0.489281468479782322145155148973572067916393280029296875	2.8303769032705937	-3.170235650219455	KCNJ10;VAMP2;BAIAP3
cellular response to molecule of bacterial origin (GO:0071219)	3/116	0.268241691192654341246992544256499968469142913818359375	0.384509400443131699187659933159011416137218475341796875	0.406931687108785633544272286599152721464633941650390625	0.55689830796002171009462244910537265241146087646484375	3.3235088452370123	-3.1765666877467713	ABCA1;EDNRB;IL1B
regulation of mitochondrion organization (GO:0010821)	2/97	0.44505937708148646247963142741355113685131072998046875	0.52753728811704470036403336052899248898029327392578125	0.5751161595491158795567798733827657997608184814453125	0.67492782028103148750375339659512974321842193603515625	4.982374812479532	-3.1864067016556312	IGF1;PPARGC1A
purine ribonucleoside biosynthetic process (GO:0046129)	2/95	0.43454472192823967446884125820361077785491943359375	0.5175653580402854725406314173596911132335662841796875	0.56399592526138686565673197037540376186370849609375	0.66557825844544649118716961311292834579944610595703125	4.841330388432144	-3.188594435581046	MAT1A;ACACA
regulation of actin filament polymerization (GO:0030833)	3/104	0.218677079651385219971615470058168284595012664794921875	0.342445223782506136256387208050000481307506561279296875	0.343692058856739535155355724782566539943218231201171875	0.51164233446935281079959167982451617717742919921875	2.9775280104555133	-3.190848730916587	CAPG;SLIT2;PFN2
purine nucleoside biosynthetic process (GO:0042451)	2/95	0.43454472192823967446884125820361077785491943359375	0.5175653580402854725406314173596911132335662841796875	0.56399592526138686565673197037540376186370849609375	0.66557825844544649118716961311292834579944610595703125	4.8451229492974335	-3.191092289993246	MAT1A;ACACA
cellular response to lipopolysaccharide (GO:0071222)	3/110	0.243251105900188224762104027831810526549816131591796875	0.3648401188284966512043183683999814093112945556640625	0.375468700699867319325875314461882226169109344482421875	0.5326500290773441559366574438172392547130584716796875	3.170059993199086	-3.196358975650476	ABCA1;EDNRB;IL1B
DNA methylation or demethylation (GO:0044728)	1/56	0.58355958384789896609134984828415326774120330810546875	0.64321933147800669505755877253250218927860260009765625	0.67309087878170592578186415266827680170536041259765625	0.748864287198772959897041801013983786106109619140625	7.248585967628348	-3.1985799521089677	FOS
regulation of leukocyte migration (GO:0002685)	3/110	0.243251105900188224762104027831810526549816131591796875	0.3648401188284966512043183683999814093112945556640625	0.375468700699867319325875314461882226169109344482421875	0.5326500290773441559366574438172392547130584716796875	3.1778911840652864	-3.204255134483089	PADI2;SLIT2;JAM3
JNK cascade (GO:0007254)	1/55	0.57698476698539613582994434182182885706424713134765625	0.6373794341838674437639156167278997600078582763671875	0.66660239537293275446927509619854390621185302734375	0.74332455785925144464698632873478345572948455810546875	7.131586070554319	-3.211996067882842	CASR
inorganic anion transmembrane transport (GO:0098661)	3/108	0.2350063299620923640276259902748279273509979248046875	0.355760094794048631339222765745944343507289886474609375	0.3649023398024926478910856531001627445220947265625	0.52727942010580231002592199729406274855136871337890625	3.1115815739857156	-3.21581540687469	SLC12A2;SLC26A4;SLC17A3
response to calcium ion (GO:0051592)	3/100	0.20259873848837528509392313935677520930767059326171875	0.332414920729122098652652539385599084198474884033203125	0.322427498226519781976406875401153229176998138427734375	0.49148196199720850518843917598132975399494171142578125	2.9215778582665397	-3.217742088930004	CASR;FOSB;FOS
negative regulation of leukocyte proliferation (GO:0070664)	1/56	0.58355958384789896609134984828415326774120330810546875	0.64321933147800669505755877253250218927860260009765625	0.67309087878170592578186415266827680170536041259765625	0.748864287198772959897041801013983786106109619140625	7.308043295680038	-3.22481665791082	ERBB2
regulation of wound healing (GO:0061041)	3/107	0.2309029510951393915352269914365024305880069732666015625	0.353733303173435709165772777851088903844356536865234375	0.359608133994728351723324522026814520359039306640625	0.525220298678298558314736510510556399822235107421875	3.103851376019215	-3.2255596913035847	APOH;HMGCR;CYP4F12
negative regulation of intracellular transport (GO:0032387)	3/104	0.218677079651385219971615470058168284595012664794921875	0.342445223782506136256387208050000481307506561279296875	0.343692058856739535155355724782566539943218231201171875	0.51164233446935281079959167982451617717742919921875	3.012891081684945	-3.228745338625235	C1QTNF3;INSIG1;ANXA13
response to retinoic acid (GO:0032526)	3/111	0.2473911551330784941438167834348860196769237518310546875	0.367541912226368505667295494276913814246654510498046875	0.3807391497781906775088600625167600810527801513671875	0.53841696733217803139126544920145533978939056396484375	3.226165536511924	-3.2291268982444867	ABCA1;SREBF1;RBP4
regulation of ligase activity (GO:0051340)	3/108	0.2350063299620923640276259902748279273509979248046875	0.355760094794048631339222765745944343507289886474609375	0.3649023398024926478910856531001627445220947265625	0.52727942010580231002592199729406274855136871337890625	3.1263794664834017	-3.231109009035465	MID1IP1;SMAD7;CDC14B
regulation of mitosis (GO:0007088)	3/112	0.251542091616536789278057995034032501280307769775390625	0.372025465829262380612618699160520918667316436767578125	0.386000006045867649628888784718583337962627410888671875	0.54246528555074202682106943029793910682201385498046875	3.2696406890520935	-3.232997729466623	EGF;IL1B;IGF1
peptidyl-lysine acetylation (GO:0018394)	3/108	0.2350063299620923640276259902748279273509979248046875	0.355760094794048631339222765745944343507289886474609375	0.3649023398024926478910856531001627445220947265625	0.52727942010580231002592199729406274855136871337890625	3.1373933903189783	-3.242491884630535	PER1;MSL2;SIRT1
polyol metabolic process (GO:0019751)	3/99	0.1986237129200123796568533407480572350323200225830078125	0.326255181589014231491319151245988905429840087890625	0.31711019143140084519671972884680144488811492919921875	0.489281468479782322145155148973572067916393280029296875	2.9044091699855508	-3.2531573738016073	NUDT11;PLCD1;NUDT4
response to tumor necrosis factor (GO:0034612)	3/111	0.2473911551330784941438167834348860196769237518310546875	0.367541912226368505667295494276913814246654510498046875	0.3807391497781906775088600625167600810527801513671875	0.53841696733217803139126544920145533978939056396484375	3.2531153779965933	-3.2561014775265096	SFRP1;PPARGC1A;SIRT1
extrinsic apoptotic signaling pathway (GO:0097191)	2/92	0.418575335236204992828135118543286807835102081298828125	0.5060925186673428388672846267581917345523834228515625	0.5469285412683315694692964825662784278392791748046875	0.6540565922492593831094609413412399590015411376953125	4.814662739835145	-3.278957609830714	IL1B;IGF1
positive regulation of ligase activity (GO:0051351)	2/92	0.418575335236204992828135118543286807835102081298828125	0.5060925186673428388672846267581917345523834228515625	0.5469285412683315694692964825662784278392791748046875	0.6540565922492593831094609413412399590015411376953125	4.829523828817486	-3.2890785432048935	MID1IP1;CDC14B
negative regulation of lymphocyte activation (GO:0051250)	3/102	0.210603707093574177289241333710378967225551605224609375	0.33530924270555584332242915479582734405994415283203125	0.333062721529199634584728073605219833552837371826171875	0.50239935789626588569234399983542971312999725341796875	3.010073691110674	-3.289113724261187	SFRP1;ID2;ERBB2
keratinocyte differentiation (GO:0030216)	1/54	0.5703064862057598549682779776048846542835235595703125	0.6304735004631576433808959336602129042148590087890625	0.659985594429418842565837621805258095264434814453125	0.73761627516601080412073088155011646449565887451171875	7.136942920159798	-3.2921586760776584	CSTA
chloride transport (GO:0006821)	2/92	0.418575335236204992828135118543286807835102081298828125	0.5060925186673428388672846267581917345523834228515625	0.5469285412683315694692964825662784278392791748046875	0.6540565922492593831094609413412399590015411376953125	4.845870862640672	-3.3002114581875395	SLC12A2;SLC26A4
regulation of B cell proliferation (GO:0030888)	1/54	0.5703064862057598549682779776048846542835235595703125	0.6304735004631576433808959336602129042148590087890625	0.659985594429418842565837621805258095264434814453125	0.73761627516601080412073088155011646449565887451171875	7.18890451258629	-3.316127735273365	IL13RA1
membrane depolarization (GO:0051899)	3/106	0.2268131548441990885667252086932421661913394927978515625	0.349991056169508263362644129301770590245723724365234375	0.354307747584382159988791727300849743187427520751953125	0.5193134828893357646251160986139439046382904052734375	3.1589848062244577	-3.3164528656314047	BDNF;GRIN2C;CACNA1G
peptidyl-proline modification (GO:0018208)	1/55	0.57698476698539613582994434182182885706424713134765625	0.6373794341838674437639156167278997600078582763671875	0.66660239537293275446927509619854390621185302734375	0.74332455785925144464698632873478345572948455810546875	7.365445773188399	-3.31732417272033	FKBP9
iron ion homeostasis (GO:0055072)	2/92	0.418575335236204992828135118543286807835102081298828125	0.5060925186673428388672846267581917345523834228515625	0.5469285412683315694692964825662784278392791748046875	0.6540565922492593831094609413412399590015411376953125	4.882049776223014	-3.3248505929341383	SLC22A17;CYBRD1
