Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
thiolester hydrolase activity (GO:0016790)	2/65	0.4021559589900853826094362375442869961261749267578125	0.54758704909149813477853285803576000034809112548828125	0.54088800975156747785632660452392883598804473876953125	0.74758929712942967515942882528179325163364410400390625	5.643709880084228	-3.398833051230275	UCHL1;TNFAIP3
calcium channel regulator activity (GO:0005246)	2/31	0.1396981000747061774092117047985084354877471923828125	0.402161197184760232925526679537142626941204071044921875	0.2218773567538512292429686567629687488079071044921875	0.5776179883414760407589483293122611939907073974609375	3.759427403601982	-3.4244710036443857	CCDC109B;SGK1
metal cluster binding (GO:0051540)	2/65	0.4021559589900853826094362375442869961261749267578125	0.54758704909149813477853285803576000034809112548828125	0.54088800975156747785632660452392883598804473876953125	0.74758929712942967515942882528179325163364410400390625	5.725159263028069	-3.4478846255730207	GLRX3;CIAPIN1
iron-sulfur cluster binding (GO:0051536)	2/65	0.4021559589900853826094362375442869961261749267578125	0.54758704909149813477853285803576000034809112548828125	0.54088800975156747785632660452392883598804473876953125	0.74758929712942967515942882528179325163364410400390625	5.744157275305674	-3.4593258713862864	GLRX3;CIAPIN1
tumor necrosis factor receptor binding (GO:0005164)	2/31	0.1396981000747061774092117047985084354877471923828125	0.402161197184760232925526679537142626941204071044921875	0.2218773567538512292429686567629687488079071044921875	0.5776179883414760407589483293122611939907073974609375	3.817849140240117	-3.4776874969082687	STAT1;LTB
solute:sodium symporter activity (GO:0015370)	2/50	0.28654297278689389028016876181936822831630706787109375	0.481495812861934047166556638330803252756595611572265625	0.409153179205864303558115580017329193651676177978515625	0.67016469007857082385015701220254413783550262451171875	4.792623602169215	-3.502726072816645	SLC13A2;SLC6A12
phosphatidylinositol bisphosphate binding (GO:1902936)	2/56	0.3335450623623816834850686063873581588268280029296875	0.51083305965836789397371831000782549381256103515625	0.4642386243969005565901397858397103846073150634765625	0.69279093735964936140447889556526206433773040771484375	5.223832532233193	-3.508913273299928	TTPA;PHLDA3
beta-tubulin binding (GO:0048487)	2/35	0.1694408197164263274459017338813282549381256103515625	0.413084257668285825815246425918303430080413818359375	0.26189562693396817305568902156664989888668060302734375	0.5776179883414760407589483293122611939907073974609375	3.977104888089541	-3.5161731194235695	LRPPRC;SNCA
steroid hormone receptor activity (GO:0003707)	2/57	0.341302460244316263615615980597794987261295318603515625	0.5181875252567815781645776951336301863193511962890625	0.4731255817943738062325564897037111222743988037109375	0.70073165232351575237856877720332704484462738037109375	5.359638670566007	-3.5235233876924963	NR1I3;RARB
NAD binding (GO:0051287)	2/50	0.28654297278689389028016876181936822831630706787109375	0.481495812861934047166556638330803252756595611572265625	0.409153179205864303558115580017329193651676177978515625	0.67016469007857082385015701220254413783550262451171875	4.822122550748135	-3.5242856078198312	UGDH;CRYL1
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	2/30	0.132454018584507338118783081881701946258544921875	0.38632422087147977318721814299351535737514495849609375	0.211941041119033390938142247250652872025966644287109375	0.5776179883414760407589483293122611939907073974609375	3.7262894414191177	-3.543993070604584	IQGAP2;PHLDA3
modified amino acid binding (GO:0072341)	2/53	0.310125979849155408718530679834657348692417144775390625	0.494565411510044017351361844703205861151218414306640625	0.43706055004679444930815179759520106017589569091796875	0.68226588211530125871462360009900294244289398193359375	5.076524606624914	-3.5742584210545116	THBS1;FTCD
myosin binding (GO:0017022)	2/48	0.270769588854991527515636562384315766394138336181640625	0.47005290836252899833169749399530701339244842529296875	0.390178377652327268432230766848078928887844085693359375	0.656882585161512988491949727176688611507415771484375	4.7387116490033785	-3.577300903967995	CXCR4;RAB6B
deoxyribonuclease activity (GO:0004536)	2/57	0.341302460244316263615615980597794987261295318603515625	0.5181875252567815781645776951336301863193511962890625	0.4731255817943738062325564897037111222743988037109375	0.70073165232351575237856877720332704484462738037109375	5.451702576187185	-3.5840478641651385	DNASE1;NME1
anion:cation symporter activity (GO:0015296)	2/48	0.270769588854991527515636562384315766394138336181640625	0.47005290836252899833169749399530701339244842529296875	0.390178377652327268432230766848078928887844085693359375	0.656882585161512988491949727176688611507415771484375	4.802978797901782	-3.625816818604425	SLC13A2;SLC6A12
receptor tyrosine kinase binding (GO:0030971)	1/42	0.5937991449214805594891686268965713679790496826171875	0.69276566907506065273736339804599992930889129638671875	0.6904636961224561719774328594212420284748077392578125	0.8409493734824786681514297015382908284664154052734375	9.910158507802167	-3.637657237881972	LRP4
phospholipid transporter activity (GO:0005548)	1/41	0.58498270458676648875240289271459914743900299072265625	0.6868358914349996791059993483941070735454559326171875	0.6818918466189722860093525014235638082027435302734375	0.83356264338532459756692105656838975846767425537109375	9.800289596158345	-3.681575735098734	PCTP
DNA helicase activity (GO:0003678)	2/51	0.294417395544952942287864061654545366764068603515625	0.4846226931618655697775466251187026500701904296875	0.418532511999300194105444461456499993801116943359375	0.6764760372055624859655154068605042994022369384765625	5.124343644918275	-3.7119958420902224	MCM6;MCM2
isoprenoid binding (GO:0019840)	2/38	0.1923767115273673222741734889496001414954662322998046875	0.413837140424660410165103030522004701197147369384765625	0.291966508666218926837387925843358971178531646728515625	0.58845344987059799990447572781704366207122802734375	4.211181630220447	-3.7154529649133767	CYP26B1;ADH7
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	2/48	0.270769588854991527515636562384315766394138336181640625	0.47005290836252899833169749399530701339244842529296875	0.390178377652327268432230766848078928887844085693359375	0.656882585161512988491949727176688611507415771484375	4.923524629618448	-3.7168180747919153	P2RX7;P2RX4
receptor activator activity (GO:0030546)	2/29	0.1253002348903661522516728155096643604338169097900390625	0.36706897005327532301777182510704733431339263916015625	0.2020504368121499860766476786011480726301670074462890625	0.5776179883414760407589483293122611939907073974609375	3.7095130859049594	-3.7176944885486445	GREM1;CXCL13
oxygen binding (GO:0019825)	2/37	0.1846832726851452000094155891929403878748416900634765625	0.413837140424660410165103030522004701197147369384765625	0.281952354558068163381534532163641415536403656005859375	0.5822929061525321525749632201041094958782196044921875	4.217937993285258	-3.721413987587164	CYP2E1;CYP2F1
direct ligand regulated sequence-specific DNA binding transcription factor activity (GO:0098531)	2/50	0.28654297278689389028016876181936822831630706787109375	0.481495812861934047166556638330803252756595611572265625	0.409153179205864303558115580017329193651676177978515625	0.67016469007857082385015701220254413783550262451171875	5.10533135364942	-3.7312709545356726	NR1I3;RARB
retinoid binding (GO:0005501)	2/38	0.1923767115273673222741734889496001414954662322998046875	0.413837140424660410165103030522004701197147369384765625	0.291966508666218926837387925843358971178531646728515625	0.58845344987059799990447572781704366207122802734375	4.233576778991042	-3.735211818652256	CYP26B1;ADH7
ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0004879)	2/50	0.28654297278689389028016876181936822831630706787109375	0.481495812861934047166556638330803252756595611572265625	0.409153179205864303558115580017329193651676177978515625	0.67016469007857082385015701220254413783550262451171875	5.135584208839184	-3.753381488023504	NR1I3;RARB
RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription (GO:0001190)	1/40	0.57597536768735946299813122095656581223011016845703125	0.68397074912873934149359911316423676908016204833984375	0.67308331374299357197088511384208686649799346923828125	0.8319710104815811746448162011802196502685546875	9.908525432364746	-3.7636555556958635	ANKRD1
structural constituent of muscle (GO:0008307)	1/41	0.58498270458676648875240289271459914743900299072265625	0.6868358914349996791059993483941070735454559326171875	0.6818918466189722860093525014235638082027435302734375	0.83356264338532459756692105656838975846767425537109375	10.142189696712885	-3.8100138900817075	KRT19
G-protein coupled amine receptor activity (GO:0008227)	1/41	0.58498270458676648875240289271459914743900299072265625	0.6868358914349996791059993483941070735454559326171875	0.6818918466189722860093525014235638082027435302734375	0.83356264338532459756692105656838975846767425537109375	10.188241432215108	-3.827313680084916	HTR2B
transferase activity, transferring pentosyl groups (GO:0016763)	2/53	0.310125979849155408718530679834657348692417144775390625	0.494565411510044017351361844703205861151218414306640625	0.43706055004679444930815179759520106017589569091796875	0.68226588211530125871462360009900294244289398193359375	5.4658399066502605	-3.8483659251814535	UPP1;APRT
calcium-dependent phospholipid binding (GO:0005544)	2/36	0.1770361104292653420255732044097385369241237640380859375	0.413084257668285825815246425918303430080413818359375	0.271926407778484480193270655945525504648685455322265625	0.5776179883414760407589483293122611939907073974609375	4.3562109169802055	-3.851342159643953	ANXA1;ANXA3
potassium channel regulator activity (GO:0015459)	1/40	0.57597536768735946299813122095656581223011016845703125	0.68397074912873934149359911316423676908016204833984375	0.67308331374299357197088511384208686649799346923828125	0.8319710104815811746448162011802196502685546875	10.156518094223157	-3.857853119798241	SGK1
O-acyltransferase activity (GO:0008374)	1/39	0.56677301092078791189265984939993359148502349853515625	0.6815624814870233638686158883501775562763214111328125	0.66403158136824080859383911956683732569217681884765625	0.82693071462524370129898443337879143655300140380859375	10.099847232720046	-3.8719516664750393	CPT2
organic acid:sodium symporter activity (GO:0005343)	2/28	0.11824403129304818238498597793295630253851413726806640625	0.355802175610303361708020020159892737865447998046875	0.1922155988469612386548845961442566476762294769287109375	0.5776179883414760407589483293122611939907073974609375	3.7529561215464127	-3.878231257042424	SLC13A2;SLC6A12
beta-amyloid binding (GO:0001540)	2/29	0.1253002348903661522516728155096643604338169097900390625	0.36706897005327532301777182510704733431339263916015625	0.2020504368121499860766476786011480726301670074462890625	0.5776179883414760407589483293122611939907073974609375	3.8924049700488297	-3.900989744269806	CD74;ACHE
ubiquitin thiolesterase activity (GO:0004221)	2/36	0.1770361104292653420255732044097385369241237640380859375	0.413084257668285825815246425918303430080413818359375	0.271926407778484480193270655945525504648685455322265625	0.5776179883414760407589483293122611939907073974609375	4.492542982307251	-3.971873842088146	UCHL1;TNFAIP3
carboxypeptidase activity (GO:0004180)	1/40	0.57597536768735946299813122095656581223011016845703125	0.68397074912873934149359911316423676908016204833984375	0.67308331374299357197088511384208686649799346923828125	0.8319710104815811746448162011802196502685546875	10.482696064561349	-3.981748601380101	BLMH
carboxy-lyase activity (GO:0016831)	2/36	0.1770361104292653420255732044097385369241237640380859375	0.413084257668285825815246425918303430080413818359375	0.271926407778484480193270655945525504648685455322265625	0.5776179883414760407589483293122611939907073974609375	4.506542906227361	-3.9842512265290964	GOT1;DDT
kinesin binding (GO:0019894)	2/29	0.1253002348903661522516728155096643604338169097900390625	0.36706897005327532301777182510704733431339263916015625	0.2020504368121499860766476786011480726301670074462890625	0.5776179883414760407589483293122611939907073974609375	4.017267408389195	-4.026127569125727	LRP8;SNCA
deaminase activity (GO:0019239)	2/29	0.1253002348903661522516728155096643604338169097900390625	0.36706897005327532301777182510704733431339263916015625	0.2020504368121499860766476786011480726301670074462890625	0.5776179883414760407589483293122611939907073974609375	4.031234531028346	-4.040125496523195	ADA;FTCD
tumor necrosis factor receptor superfamily binding (GO:0032813)	2/43	0.231356774559576205962940775862080045044422149658203125	0.442104181270454532626246191284735687077045440673828125	0.341642276669751721041023984071216545999050140380859375	0.6199255675610759741545052747824229300022125244140625	5.040790870795523	-4.114342507481382	STAT1;LTB
protein serine/threonine kinase inhibitor activity (GO:0030291)	2/27	0.1112929617731548692649568010892835445702075958251953125	0.344231718972781319809683964194846339523792266845703125	0.182447099348937769036638201214373111724853515625	0.5776179883414760407589483293122611939907073974609375	3.863994537461668	-4.1207192878223164	CDKN1A;HSPB1
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen (GO:0016701)	2/26	0.1044548602946181181660989523152238689363002777099609375	0.33719651502874292692268909377162344753742218017578125	0.1727560482128165098014704881279612891376018524169921875	0.5776179883414760407589483293122611939907073974609375	3.7910452593063315	-4.121205070574327	P4HA2;BCMO1
RNA methyltransferase activity (GO:0008173)	2/36	0.1770361104292653420255732044097385369241237640380859375	0.413084257668285825815246425918303430080413818359375	0.271926407778484480193270655945525504648685455322265625	0.5776179883414760407589483293122611939907073974609375	4.689820268289542	-4.146287419190704	METTL1;FTSJ3
tRNA binding (GO:0000049)	1/38	0.557371422051296416810828304733149707317352294921875	0.67637225486151841824522534807329066097736358642578125	0.6547299545509215334959662868641316890716552734375	0.82113891784758485936634997415239922702312469482421875	10.620092792491711	-4.152580341877637	METTL1
oxidoreductase activity, acting on the CH-NH group of donors (GO:0016645)	2/28	0.11824403129304818238498597793295630253851413726806640625	0.355802175610303361708020020159892737865447998046875	0.1922155988469612386548845961442566476762294769287109375	0.5776179883414760407589483293122611939907073974609375	4.023948061464153	-4.158269013349175	MTHFD2;PYCR1
L-amino acid transmembrane transporter activity (GO:0015179)	2/42	0.2235086495035062681413506879835040308535099029541015625	0.434629737709013974633620591703220270574092864990234375	0.331778847268627163913379263249225914478302001953125	0.6128239059011002520804822779609821736812591552734375	4.995672159794664	-4.162697720616499	SLC38A3;SLC25A22
carbohydrate transporter activity (GO:1901476)	2/27	0.1112929617731548692649568010892835445702075958251953125	0.344231718972781319809683964194846339523792266845703125	0.182447099348937769036638201214373111724853515625	0.5776179883414760407589483293122611939907073974609375	3.914239164469436	-4.174302180244405	SLC2A2;SLC2A5
oxidoreductase activity, acting on the aldehyde or oxo group of donors (GO:0016903)	2/42	0.2235086495035062681413506879835040308535099029541015625	0.434629737709013974633620591703220270574092864990234375	0.331778847268627163913379263249225914478302001953125	0.6128239059011002520804822779609821736812591552734375	5.01320762468787	-4.1773093359119065	ALDH1A1;ADH7
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/41	0.21568189249470226531713024087366648018360137939453125	0.429426522481967054556406537813018076121807098388671875	0.32187416771040300300654735110583715140819549560546875	0.6029473845842761026148082237341441214084625244140625	4.982865252950156	-4.212039064344137	TTPA;PHLDA3
carbohydrate transmembrane transporter activity (GO:0015144)	2/27	0.1112929617731548692649568010892835445702075958251953125	0.344231718972781319809683964194846339523792266845703125	0.182447099348937769036638201214373111724853515625	0.5776179883414760407589483293122611939907073974609375	3.975906268403017	-4.240066461777314	SLC2A2;SLC2A5
sodium channel regulator activity (GO:0017080)	2/27	0.1112929617731548692649568010892835445702075958251953125	0.344231718972781319809683964194846339523792266845703125	0.182447099348937769036638201214373111724853515625	0.5776179883414760407589483293122611939907073974609375	4.0420677852083955	-4.3106237660820454	SGK1;FGF12
delayed rectifier potassium channel activity (GO:0005251)	1/36	0.5379532433618281483944656429230235517024993896484375	0.65881934960518540034257739534950815141201019287109375	0.635349313841455654028322896920144557952880859375	0.8109544984732590666709484139573760330677032470703125	10.542611178928201	-4.399493953112045	KCNC3
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/25	0.0977378492961333000810242310762987472116947174072265625	0.32218683685861027043983995099551975727081298828125	0.1631541146331872693675535401780507527291774749755859375	0.56910290023377363421985819513793103396892547607421875	3.8907662282453326	-4.406773897388853	P4HA2;BCMO1
sodium channel activity (GO:0005272)	1/37	0.54776629809048127395243454884621314704418182373046875	0.667151260494816877866242066374979913234710693359375	0.64517155454903518663201111849048174917697906494140625	0.8187768774334129862069175942451693117618560791015625	10.933130802739482	-4.42505875830048	HCN2
insulin-like growth factor binding (GO:0005520)	2/27	0.1112929617731548692649568010892835445702075958251953125	0.344231718972781319809683964194846339523792266845703125	0.182447099348937769036638201214373111724853515625	0.5776179883414760407589483293122611939907073974609375	4.221065990502315	-4.5015146562965995	IGFBP1;IGFBP2
cyclic nucleotide binding (GO:0030551)	1/36	0.5379532433618281483944656429230235517024993896484375	0.65881934960518540034257739534950815141201019287109375	0.635349313841455654028322896920144557952880859375	0.8109544984732590666709484139573760330677032470703125	10.815405461677267	-4.513332619551422	HCN2
G-protein coupled chemoattractant receptor activity (GO:0001637)	2/26	0.1044548602946181181660989523152238689363002777099609375	0.33719651502874292692268909377162344753742218017578125	0.1727560482128165098014704881279612891376018524169921875	0.5776179883414760407589483293122611939907073974609375	4.169824967901469	-4.532972472153325	CXCR4;CCR2
ATP-dependent DNA helicase activity (GO:0004003)	1/36	0.5379532433618281483944656429230235517024993896484375	0.65881934960518540034257739534950815141201019287109375	0.635349313841455654028322896920144557952880859375	0.8109544984732590666709484139573760330677032470703125	10.954604478297943	-4.5714211918707575	MCM6
chemokine receptor activity (GO:0004950)	2/26	0.1044548602946181181660989523152238689363002777099609375	0.33719651502874292692268909377162344753742218017578125	0.1727560482128165098014704881279612891376018524169921875	0.5776179883414760407589483293122611939907073974609375	4.228039811133592	-4.596257210451283	CXCR4;CCR2
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)	2/25	0.0977378492961333000810242310762987472116947174072265625	0.32218683685861027043983995099551975727081298828125	0.1631541146331872693675535401780507527291774749755859375	0.56910290023377363421985819513793103396892547607421875	4.070390863291056	-4.61022100950293	CYP2E1;CYP2F1
mRNA 3'-UTR binding (GO:0003730)	1/35	0.52792776742673253043136583073646761476993560791015625	0.65376529858245280291129120087134651839733123779296875	0.62525597095377627443468782075797207653522491455078125	0.80736936055196351080809336053789593279361724853515625	10.966974941509744	-4.661039612141815	CPEB3
channel inhibitor activity (GO:0016248)	1/35	0.52792776742673253043136583073646761476993560791015625	0.65376529858245280291129120087134651839733123779296875	0.62525597095377627443468782075797207653522491455078125	0.80736936055196351080809336053789593279361724853515625	11.126245003986858	-4.728730481701871	CCDC109B
palmitoyltransferase activity (GO:0016409)	1/35	0.52792776742673253043136583073646761476993560791015625	0.65376529858245280291129120087134651839733123779296875	0.62525597095377627443468782075797207653522491455078125	0.80736936055196351080809336053789593279361724853515625	11.141818913498795	-4.73534950012201	CPT2
neutral amino acid transmembrane transporter activity (GO:0015175)	2/24	0.09115034849809407202503308553787064738571643829345703125	0.309260110975676294486902406788431107997894287109375	0.153653549324664517872207625259761698544025421142578125	0.54935274355323604478229526648647151887416839599609375	4.08523382710333	-4.794318374157247	SLC3A2;SLC38A3
ion channel inhibitor activity (GO:0008200)	1/34	0.51768528321232942790430797685985453426837921142578125	0.648325260520148827225739296409301459789276123046875	0.6148840651193274720043291381443850696086883544921875	0.80333576287692098905068860403844155371189117431640625	11.13880402260565	-4.827142891261688	CCDC109B
acetylgalactosaminyltransferase activity (GO:0008376)	1/35	0.52792776742673253043136583073646761476993560791015625	0.65376529858245280291129120087134651839733123779296875	0.62525597095377627443468782075797207653522491455078125	0.80736936055196351080809336053789593279361724853515625	11.363649399202629	-4.829628978880797	GALNT12
E-box binding (GO:0070888)	1/34	0.51768528321232942790430797685985453426837921142578125	0.648325260520148827225739296409301459789276123046875	0.6148840651193274720043291381443850696086883544921875	0.80333576287692098905068860403844155371189117431640625	11.25947872511465	-4.879438813803215	MYC
organic hydroxy compound transmembrane transporter activity (GO:1901618)	1/32	0.496530445115166252367799870626186020672321319580078125	0.62893856381254387155621543570305220782756805419921875	0.593273692539976860160777505370788276195526123046875	0.7827916776569139312158540633390657603740692138671875	10.856396952279951	-5.034346848914653	SLC16A1
anion:anion antiporter activity (GO:0015301)	2/24	0.09115034849809407202503308553787064738571643829345703125	0.309260110975676294486902406788431107997894287109375	0.153653549324664517872207625259761698544025421142578125	0.54935274355323604478229526648647151887416839599609375	4.330944397875423	-5.082677560934222	SLC22A6;SLC26A6
galactosyltransferase activity (GO:0008378)	1/34	0.51768528321232942790430797685985453426837921142578125	0.648325260520148827225739296409301459789276123046875	0.6148840651193274720043291381443850696086883544921875	0.80333576287692098905068860403844155371189117431640625	12.074344733422267	-5.232571398894946	B3GALT2
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	2/23	0.08470108393634835641794467164800153113901615142822265625	0.291845703718505988799591932547627948224544525146484375	0.1442672075903619621772833170325611717998981475830078125	0.52713018158016866632209485032944940030574798583984375	4.310208430373404	-5.308151110217522	MECR;DECR1
nucleobase-containing compound transmembrane transporter activity (GO:0015932)	1/30	0.474450017075213226203089789123623631894588470458984375	0.61422347068348359666600799755542539060115814208984375	0.57045431384581879452611019587493501603603363037109375	0.76827481706312961140525885639362968504428863525390625	11.184046278860396	-5.451064545601264	SLC35B1
carbohydrate derivative transporter activity (GO:1901505)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	11.418063821933238	-5.4614393361395885	SLC35B1
oxidoreductase activity, acting on a heme group of donors (GO:0016675)	1/32	0.496530445115166252367799870626186020672321319580078125	0.62893856381254387155621543570305220782756805419921875	0.593273692539976860160777505370788276195526123046875	0.7827916776569139312158540633390657603740692138671875	11.802236822853741	-5.472953321479292	COX10
phosphatidylinositol 3-kinase binding (GO:0043548)	2/22	0.078399097158741770652312652600812725722789764404296875	0.27439684005559616952751866847393102943897247314453125	0.1350085731927624654868935749618685804307460784912109375	0.5043859616471182416574947637855075299739837646484375	4.243158018102513	-5.4871666574142814	DAB1;CORO1A
sugar transmembrane transporter activity (GO:0051119)	2/22	0.078399097158741770652312652600812725722789764404296875	0.27439684005559616952751866847393102943897247314453125	0.1350085731927624654868935749618685804307460784912109375	0.5043859616471182416574947637855075299739837646484375	4.388446114355455	-5.67505030305679	SLC2A2;SLC2A5
disulfide oxidoreductase activity (GO:0015036)	1/30	0.474450017075213226203089789123623631894588470458984375	0.61422347068348359666600799755542539060115814208984375	0.57045431384581879452611019587493501603603363037109375	0.76827481706312961140525885639362968504428863525390625	11.655072247322057	-5.680640934389284	GLRX3
oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor (GO:0016676)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	12.0548562230403	-5.766027147400574	COX10
heme-copper terminal oxidase activity (GO:0015002)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	12.076199934419767	-5.776236179923506	COX10
cytochrome-c oxidase activity (GO:0004129)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	12.156105786502907	-5.8144564045220335	COX10
ephrin receptor binding (GO:0046875)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	12.233315669800973	-5.851387104889358	EFNA4
chemoattractant activity (GO:0042056)	2/22	0.078399097158741770652312652600812725722789764404296875	0.27439684005559616952751866847393102943897247314453125	0.1350085731927624654868935749618685804307460784912109375	0.5043859616471182416574947637855075299739837646484375	4.5282050697368055	-5.855783774865256	CCL5;NTF3
glucuronosyltransferase activity (GO:0015020)	1/30	0.474450017075213226203089789123623631894588470458984375	0.61422347068348359666600799755542539060115814208984375	0.57045431384581879452611019587493501603603363037109375	0.76827481706312961140525885639362968504428863525390625	12.038695405611302	-5.867617503055197	UGT2B28
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/31	0.4856084143084575810433989317971281707286834716796875	0.61982647891578557253211556599126197397708892822265625	0.58201925810500465541252879120293073356151580810546875	0.771001606852247167722680387669242918491363525390625	12.499045758548833	-5.978489981709476	ALDH1A1
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	2/21	0.072253754820177651385648687210050411522388458251953125	0.259722956515773706342997684259898960590362548828125	0.1258917830746744959125038576530641876161098480224609375	0.486732765957317070615317788906395435333251953125	4.614706383242373	-6.221269192583318	CDKN1A;CKS1B
peptidase activator activity involved in apoptotic process (GO:0016505)	2/21	0.072253754820177651385648687210050411522388458251953125	0.259722956515773706342997684259898960590362548828125	0.1258917830746744959125038576530641876161098480224609375	0.486732765957317070615317788906395435333251953125	4.741790038233212	-6.392595721730745	CASP1;RPS27L
L-ascorbic acid binding (GO:0031418)	2/21	0.072253754820177651385648687210050411522388458251953125	0.259722956515773706342997684259898960590362548828125	0.1258917830746744959125038576530641876161098480224609375	0.486732765957317070615317788906395435333251953125	4.863033639989159	-6.55604904286537	EGLN3;P4HA2
steroid dehydrogenase activity (GO:0016229)	1/28	0.451403601648478536301212216130807064473628997802734375	0.593883200174705194740454317070543766021728515625	0.54635849384195911415673663213965483009815216064453125	0.74758929712942967515942882528179325163364410400390625	12.664209416436453	-6.598972675190588	HSD17B2
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/20	0.06627475839917688904545656214395421557128429412841796875	0.246216281203645970254711983216111548244953155517578125	0.11693165295282124949149960002614534460008144378662109375	0.473872331555965475846647905200370587408542633056640625	4.7313613303820885	-6.631215519738851	TNFAIP8;SNCA
solute:cation antiporter activity (GO:0015298)	1/28	0.451403601648478536301212216130807064473628997802734375	0.593883200174705194740454317070543766021728515625	0.54635849384195911415673663213965483009815216064453125	0.74758929712942967515942882528179325163364410400390625	13.101713790869537	-6.826944222187689	SLC3A2
alpha-tubulin binding (GO:0043014)	1/28	0.451403601648478536301212216130807064473628997802734375	0.593883200174705194740454317070543766021728515625	0.54635849384195911415673663213965483009815216064453125	0.74758929712942967515942882528179325163364410400390625	13.184196318086556	-6.86992360806071	SNCA
fibroblast growth factor binding (GO:0017134)	2/20	0.06627475839917688904545656214395421557128429412841796875	0.246216281203645970254711983216111548244953155517578125	0.11693165295282124949149960002614534460008144378662109375	0.473872331555965475846647905200370587408542633056640625	4.943507036347495	-6.928547259931721	CXCL13;THBS1
nucleoside diphosphate kinase activity (GO:0004550)	2/21	0.072253754820177651385648687210050411522388458251953125	0.259722956515773706342997684259898960590362548828125	0.1258917830746744959125038576530641876161098480224609375	0.486732765957317070615317788906395435333251953125	5.176399253459506	-6.978509688287465	NME6;NME1
drug transporter activity (GO:0090484)	2/20	0.06627475839917688904545656214395421557128429412841796875	0.246216281203645970254711983216111548244953155517578125	0.11693165295282124949149960002614534460008144378662109375	0.473872331555965475846647905200370587408542633056640625	5.049173104477292	-7.076643002776943	SLC38A3;SLC19A2
coreceptor activity (GO:0015026)	1/27	0.439505045565290519693490978170302696526050567626953125	0.5833749606804754517241917710634879767894744873046875	0.53380982506501728490633240653551183640956878662109375	0.74420028022691087077333804700174368917942047119140625	13.137634113886797	-7.080201331845116	CXCR4
cadherin binding (GO:0045296)	1/27	0.439505045565290519693490978170302696526050567626953125	0.5833749606804754517241917710634879767894744873046875	0.53380982506501728490633240653551183640956878662109375	0.74420028022691087077333804700174368917942047119140625	13.143314865717752	-7.083262831832917	P2RX4
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	1/26	0.4273490424617312211097441831952892243862152099609375	0.57411538027687125662623657262884080410003662109375	0.52091504731487037194170852671959437429904937744140625	0.73547453601781054288721861666999757289886474609375	12.902904432933642	-7.160142847993285	DPYSL3
epidermal growth factor receptor binding (GO:0005154)	1/27	0.439505045565290519693490978170302696526050567626953125	0.5833749606804754517241917710634879767894744873046875	0.53380982506501728490633240653551183640956878662109375	0.74420028022691087077333804700174368917942047119140625	13.558684752638827	-7.307116107171004	BTC
oxidoreductase activity, acting on the CH-NH2 group of donors (GO:0016638)	2/19	0.060472154293929748780644928274341509677469730377197265625	0.2298211974856327055594107378055923618376255035400390625	0.1081437038564294350617700501970830373466014862060546875	0.449494581391524927749259177289786748588085174560546875	5.008566096352007	-7.364864421003736	VCAM1;MAOB
transmembrane receptor protein phosphatase activity (GO:0019198)	2/18	0.054856344138225231199523790337480022571980953216552734375	0.21713969554714152021546169635257683694362640380859375	0.09954418954321332668744304328356520272791385650634765625	0.42984990939114842145585271282470785081386566162109375	4.861962692950057	-7.4252593119029315	PTPRE;PTPRC
