Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/47	0.635156229986215681293515444849617779254913330078125	0.68278281391945139233712325221858918666839599609375	0.7284052720219327259343344849185086786746978759765625	0.79340360861360859079383089920156635344028472900390625	9.889519682429476	-3.7736276745923547	HCLS1
neural tube closure (GO:0001843)	2/76	0.48115123372259371858916665587457828223705291748046875	0.56187123272492833780944465615903027355670928955078125	0.6213896394010360868520592703134752810001373291015625	0.718782741488642074045856134034693241119384765625	6.5464231048863	-3.773898872153655	ADM;KIF20B
lysosomal transport (GO:0007041)	1/48	0.64290913723172116167603462599799968302249908447265625	0.6897964596604040377059163802186958491802215576171875	0.7356934109610657746003425927483476698398590087890625	0.80000232064138765419869514516904018819332122802734375	10.163321819774248	-3.7742380895261234	RHOB
DNA damage checkpoint (GO:0000077)	2/77	0.4880137529135570861882342796889133751392364501953125	0.56654663458503573547631049223127774894237518310546875	0.6283260180187626442460668840794824063777923583984375	0.72320818404687781111306321690790355205535888671875	6.6748473897403615	-3.792620795582177	CCNG1;RPS27L
positive regulation of cyclase activity (GO:0031281)	1/47	0.635156229986215681293515444849617779254913330078125	0.68278281391945139233712325221858918666839599609375	0.7284052720219327259343344849185086786746978759765625	0.79340360861360859079383089920156635344028472900390625	9.94588842398898	-3.7951367720977487	GUCA2A
positive regulation of JNK cascade (GO:0046330)	3/107	0.39650326804881597109186941452207975089550018310546875	0.4903889537652206254136899588047526776790618896484375	0.5674391463943930791202774344128556549549102783203125	0.67863812938865286650269581514294259250164031982421875	5.334693665105579	-3.801270217469834	EDN1;CCL19;EDA2R
regulation of DNA binding (GO:0051101)	2/77	0.4880137529135570861882342796889133751392364501953125	0.56654663458503573547631049223127774894237518310546875	0.6283260180187626442460668840794824063777923583984375	0.72320818404687781111306321690790355205535888671875	6.69513960994362	-3.804150751525395	HMOX1;NME1
positive regulation of cell growth (GO:0030307)	3/107	0.39650326804881597109186941452207975089550018310546875	0.4903889537652206254136899588047526776790618896484375	0.5674391463943930791202774344128556549549102783203125	0.67863812938865286650269581514294259250164031982421875	5.339244235005663	-3.8045127552648057	IGFBP1;TNFRSF12A;FN1
formation of primary germ layer (GO:0001704)	1/46	0.6272354026381161684611242890241555869579315185546875	0.677076600925284655119185117655433714389801025390625	0.72091669262765967207684525419608689844608306884765625	0.78728309155999520729807272800826467573642730712890625	9.76984350500321	-3.8099543212949913	ECSIT
neuron death (GO:0070997)	1/47	0.635156229986215681293515444849617779254913330078125	0.68278281391945139233712325221858918666839599609375	0.7284052720219327259343344849185086786746978759765625	0.79340360861360859079383089920156635344028472900390625	9.999872026753314	-3.8157357520186466	BAX
positive regulation of peptide secretion (GO:0002793)	3/67	0.16967238044614874059590192700852639973163604736328125	0.322255247727532834201014111386029981076717376708984375	0.288210448306128574902373884469852782785892486572265625	0.49288182375486899733374457355239428579807281494140625	3.3701762865117977	-3.816425887272112	FGB;FGG;NNAT
regulation of epithelial cell differentiation (GO:0030856)	3/109	0.407912201624982040382150216828449629247188568115234375	0.4977696790995072007035560091026127338409423828125	0.5797066970127022766945401599514298141002655029296875	0.68634845140291711462765533724450506269931793212890625	5.530956873365143	-3.8584939698069385	CYP27B1;STAT1;ADIPOQ
proteoglycan metabolic process (GO:0006029)	1/46	0.6272354026381161684611242890241555869579315185546875	0.677076600925284655119185117655433714389801025390625	0.72091669262765967207684525419608689844608306884765625	0.78728309155999520729807272800826467573642730712890625	9.89937711848082	-3.860468656572648	DSE
positive regulation of peptide hormone secretion (GO:0090277)	3/65	0.1593436112296524320708357436160440556704998016357421875	0.31283719477430016464580830870545469224452972412109375	0.27359849714804307385662696106010116636753082275390625	0.488472095876676670744842567728483118116855621337890625	3.327345886493009	-3.86661671432083	FGB;FGG;NNAT
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	3/107	0.39650326804881597109186941452207975089550018310546875	0.4903889537652206254136899588047526776790618896484375	0.5674391463943930791202774344128556549549102783203125	0.67863812938865286650269581514294259250164031982421875	5.440088897898492	-3.876370267187697	GREM1;GREM2;FSTL3
regulation of mRNA metabolic process (GO:1903311)	2/76	0.48115123372259371858916665587457828223705291748046875	0.56187123272492833780944465615903027355670928955078125	0.6213896394010360868520592703134752810001373291015625	0.718782741488642074045856134034693241119384765625	6.728446666308441	-3.878832284209419	PTCD2;CPEB3
regulation of translational initiation (GO:0006446)	3/66	0.1644836569136209070141063648406998254358768463134765625	0.320500543748981403524567213025875389575958251953125	0.280895763006135890105241514902445487678050994873046875	0.491093837865942794973506124733830802142620086669921875	3.410047758702933	-3.880195496916031	EIF2B3;CCL5;HSPB1
positive regulation of transmembrane transport (GO:0034764)	2/77	0.4880137529135570861882342796889133751392364501953125	0.56654663458503573547631049223127774894237518310546875	0.6283260180187626442460668840794824063777923583984375	0.72320818404687781111306321690790355205535888671875	6.833947557434931	-3.8830208555905164	CCL2;SLC26A6
negative regulation of lipid metabolic process (GO:0045833)	3/65	0.1593436112296524320708357436160440556704998016357421875	0.31283719477430016464580830870545469224452972412109375	0.27359849714804307385662696106010116636753082275390625	0.488472095876676670744842567728483118116855621337890625	3.356293534750755	-3.900255976487125	CYP27B1;APOC2;GFI1
negative regulation of cell division (GO:0051782)	3/66	0.1644836569136209070141063648406998254358768463134765625	0.320500543748981403524567213025875389575958251953125	0.280895763006135890105241514902445487678050994873046875	0.491093837865942794973506124733830802142620086669921875	3.4329615550977226	-3.906268448346521	NME6;MYC;TXNIP
regulation of bone mineralization (GO:0030500)	3/66	0.1644836569136209070141063648406998254358768463134765625	0.320500543748981403524567213025875389575958251953125	0.280895763006135890105241514902445487678050994873046875	0.491093837865942794973506124733830802142620086669921875	3.4426266446117086	-3.9172660763749696	P2RX7;GREM1;CYP27B1
maintenance of location in cell (GO:0051651)	3/103	0.373520518252778821466364433945273049175739288330078125	0.472360445377445758996515223770984448492527008056640625	0.54225881947125598170345028847805224359035491943359375	0.65785738667578730343166171223856508731842041015625	5.238101940775356	-3.928644180951973	EPB41L3;FLNA;NFKBIE
positive regulation of developmental growth (GO:0048639)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.599748883107604	-3.9328626446385955	TNFRSF12A;BASP1;FN1
positive regulation of phospholipase C activity (GO:0010863)	3/67	0.16967238044614874059590192700852639973163604736328125	0.322255247727532834201014111386029981076717376708984375	0.288210448306128574902373884469852782785892486572265625	0.49288182375486899733374457355239428579807281494140625	3.475445097603373	-3.9356334840320035	C5AR1;HTR2B;AGT
peptidyl-tyrosine dephosphorylation (GO:0035335)	3/102	0.36774652059278623017490872371126897633075714111328125	0.469294707529203325435673832544125616550445556640625	0.53583314245438506961960456465021707117557525634765625	0.65123443612150910819735827317344956099987030029296875	5.20987533475011	-3.9413974658526216	PTPRE;PTPRC;PTPLA
cellular iron ion homeostasis (GO:0006879)	3/67	0.16967238044614874059590192700852639973163604736328125	0.322255247727532834201014111386029981076717376708984375	0.288210448306128574902373884469852782785892486572265625	0.49288182375486899733374457355239428579807281494140625	3.4974612158401657	-3.960564786264595	ALAS2;MYC;HMOX1
protein secretion (GO:0009306)	3/67	0.16967238044614874059590192700852639973163604736328125	0.322255247727532834201014111386029981076717376708984375	0.288210448306128574902373884469852782785892486572265625	0.49288182375486899733374457355239428579807281494140625	3.503145298610817	-3.967001506123473	CXCL10;CCL19;AGT
mesonephric epithelium development (GO:0072163)	1/45	0.61914302693673672894902892949176020920276641845703125	0.67027405454687205565988961097900755703449249267578125	0.7132221746575868603912340404349379241466522216796875	0.78115913732815667191999864371609874069690704345703125	9.943255570200401	-3.977984470567797	RARB
myelination (GO:0042552)	3/59	0.129637898406872065226735912801814265549182891845703125	0.279967999828687197361176686172257177531719207763671875	0.23036291124202346036753397129359655082225799560546875	0.47001181361627375476786028229980729520320892333984375	3.1252040386908484	-3.978634659664479	NTF3;TSPAN2;ASPA
activation of phospholipase C activity (GO:0007202)	3/59	0.129637898406872065226735912801814265549182891845703125	0.279967999828687197361176686172257177531719207763671875	0.23036291124202346036753397129359655082225799560546875	0.47001181361627375476786028229980729520320892333984375	3.125582541739448	-3.979116524313732	C5AR1;HTR2B;AGT
regulation of organ growth (GO:0046620)	2/74	0.46725824245675673385136406068340875208377838134765625	0.54926483560251693205600531655363738536834716796875	0.60721879310807336249666832372895441949367523193359375	0.7085971991621402565897369640879333019256591796875	6.645713024014064	-3.9819421599486726	BASP1;AGT
tetrapyrrole metabolic process (GO:0033013)	3/59	0.129637898406872065226735912801814265549182891845703125	0.279967999828687197361176686172257177531719207763671875	0.23036291124202346036753397129359655082225799560546875	0.47001181361627375476786028229980729520320892333984375	3.1313994943559043	-3.986521970168446	ALAS2;HMOX1;COX10
regulation of JUN kinase activity (GO:0043506)	2/75	0.47423246798010143532309257352608256042003631591796875	0.55443014482358421446406282484531402587890625	0.61435396586430479626272926907404325902462005615234375	0.71272675998513868034223150971229188144207000732421875	6.759856321433331	-3.987060997823934	EDN1;CCL19
positive regulation of canonical Wnt signaling pathway (GO:0090263)	3/59	0.129637898406872065226735912801814265549182891845703125	0.279967999828687197361176686172257177531719207763671875	0.23036291124202346036753397129359655082225799560546875	0.47001181361627375476786028229980729520320892333984375	3.138206583962169	-3.9951879395911245	COL1A1;GPRC5B;NLE1
protein import into nucleus (GO:0006606)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.668940007491158	-4.008456581122773	F2R;TXNIP;AGT
single-organism nuclear import (GO:1902593)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.6723111863113433	-4.012139722275346	F2R;TXNIP;AGT
striated muscle cell development (GO:0055002)	3/65	0.1593436112296524320708357436160440556704998016357421875	0.31283719477430016464580830870545469224452972412109375	0.27359849714804307385662696106010116636753082275390625	0.488472095876676670744842567728483118116855621337890625	3.4549169009565883	-4.0148634652192285	RCAN1;UCHL1;PTCD2
regulation of TOR signaling (GO:0032006)	1/46	0.6272354026381161684611242890241555869579315185546875	0.677076600925284655119185117655433714389801025390625	0.72091669262765967207684525419608689844608306884765625	0.78728309155999520729807272800826467573642730712890625	10.297512607381195	-4.015729897514745	DDIT4
negative regulation of cellular response to growth factor stimulus (GO:0090288)	3/104	0.37928426139910731418325440245098434388637542724609375	0.4747329500526367151991280479705892503261566162109375	0.5486329704717121114043720808695070445537567138671875	0.6624890600427233433578066978952847421169281005859375	5.396110335406685	-4.020117543515542	CXCL13;THBS1;AGT
negative regulation of hormone secretion (GO:0046888)	3/57	0.12021662054627968441167240598588250577449798583984375	0.26385002906867505156895958862151019275188446044921875	0.2162419005118907111562265299653518013656139373779296875	0.462067157579911569342812072136439383029937744140625	3.018615049899009	-4.021925442984693	EDN1;ADIPOQ;UCP2
cyclic nucleotide metabolic process (GO:0009187)	3/58	0.12489486475412960031494691293119103647768497467041015625	0.272170529558764362487721655270433984696865081787109375	0.2232800883043628836777116930534248240292072296142578125	0.47001181361627375476786028229980729520320892333984375	3.0931305878989583	-4.025172685159845	DPYSL3;HTR2B;ADM
organophosphate ester transport (GO:0015748)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.6852143267921065	-4.026236894284608	APOC2;SLC35B1;PCTP
biomineral tissue development (GO:0031214)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.70617864297777	-4.04914120752265	COL1A1;CYP27B1;GPNMB
toll-like receptor 2 signaling pathway (GO:0034134)	2/73	0.46022940387542921047980826187995262444019317626953125	0.54461287729410645663818968387204222381114959716796875	0.59998398038469014093010400756611488759517669677734375	0.70356631740898745164258798467926681041717529296875	6.676352384711612	-4.0570861750274965	CD36;TLR2
odontogenesis (GO:0042476)	3/96	0.332951360057681278181718198538874275982379913330078125	0.439950794734875028080267611585441045463085174560546875	0.496244271360767152945214775172644294798374176025390625	0.6219138824592196357343709678389132022857666015625	4.951360871688741	-4.06552472431824	LRP4;BAX;ADM
spindle organization (GO:0007051)	2/74	0.46725824245675673385136406068340875208377838134765625	0.54926483560251693205600531655363738536834716796875	0.60721879310807336249666832372895441949367523193359375	0.7085971991621402565897369640879333019256591796875	6.800358005929223	-4.074601498545952	TUBB;FLNA
toll-like receptor 4 signaling pathway (GO:0034142)	3/97	0.33876257575255996901120170150534249842166900634765625	0.445121340760676442727117319009266793727874755859375	0.5029609525366571798343784394091926515102386474609375	0.62782428324909222983052359268185682594776153564453125	5.045575847625561	-4.083931262589044	ITGB2;CD36;TLR2
actomyosin structure organization (GO:0031032)	3/57	0.12021662054627968441167240598588250577449798583984375	0.26385002906867505156895958862151019275188446044921875	0.2162419005118907111562265299653518013656139373779296875	0.462067157579911569342812072136439383029937744140625	3.066069442471535	-4.085152461241033	KRT19;KRT8;ANKRD1
odontogenesis of dentin-containing tooth (GO:0042475)	3/69	0.180187926603764314581468397591379471123218536376953125	0.327959548745587248230748400601441971957683563232421875	0.302879758046526281756172238601720891892910003662109375	0.499462508496694546078487064733053557574748992919921875	3.66593574063134	-4.087023468536521	BAX;LRP4;ADM
regulation of ERBB signaling pathway (GO:1901184)	2/74	0.46725824245675673385136406068340875208377838134765625	0.54926483560251693205600531655363738536834716796875	0.60721879310807336249666832372895441949367523193359375	0.7085971991621402565897369640879333019256591796875	6.823890266219374	-4.088701430190555	ITGA1;AGT
regulation of generation of precursor metabolites and energy (GO:0043467)	2/74	0.46725824245675673385136406068340875208377838134765625	0.54926483560251693205600531655363738536834716796875	0.60721879310807336249666832372895441949367523193359375	0.7085971991621402565897369640879333019256591796875	6.8307347002721	-4.092802440934933	DDIT4;SNCA
liposaccharide metabolic process (GO:1903509)	3/100	0.3561722334992569738432166559505276381969451904296875	0.459924973039094187043929196079261600971221923828125	0.52283038699682393701806404351373203098773956298828125	0.6395844494525417811559009351185522973537445068359375	5.270733333150522	-4.0937359126946085	HEXA;PIGZ;BAX
negative regulation of MAP kinase activity (GO:0043407)	2/74	0.46725824245675673385136406068340875208377838134765625	0.54926483560251693205600531655363738536834716796875	0.60721879310807336249666832372895441949367523193359375	0.7085971991621402565897369640879333019256591796875	6.834106233322219	-4.094822577758087	UCHL1;ADIPOQ
pyruvate metabolic process (GO:0006090)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.7588932632506666	-4.106733936246163	SLC16A1;PDK4;ENO1
body fluid secretion (GO:0007589)	3/71	0.1908745074236091465724740601217490620911121368408203125	0.335364239614602432926204755858634598553180694580078125	0.317582502319895265685545382439158856868743896484375	0.5044485857217007040986800348036922514438629150390625	3.7730198238497916	-4.122167741292464	EDN1;APRT;NME1
regulation of cyclase activity (GO:0031279)	3/73	0.201716613727271509848293362665572203695774078369140625	0.346867103872404325404232849905383773148059844970703125	0.33229591011023329460982722594053484499454498291015625	0.5142159036867919308377850029501132667064666748046875	3.9033809218174107	-4.1329526434313175	GUCA2A;CCR2;GNAI2
vasculature development (GO:0001944)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.040636941846781	-4.139009016268687	STRA6
regulation of viral genome replication (GO:0045069)	3/57	0.12021662054627968441167240598588250577449798583984375	0.26385002906867505156895958862151019275188446044921875	0.2162419005118907111562265299653518013656139373779296875	0.462067157579911569342812072136439383029937744140625	3.113703994565754	-4.148619519433606	OAS1;SLPI;CCL5
hormone-mediated signaling pathway (GO:0009755)	3/93	0.315511639267416488241480010401573963463306427001953125	0.429702275934209787511264266868238337337970733642578125	0.475828865669416678496617123528267256915569305419921875	0.60955972794820834081974680884741246700286865234375	4.925754923100752	-4.160601411752947	NR1I3;ADIPOQ;RARB
hormone secretion (GO:0046879)	3/70	0.185510812955517134792415845367941074073314666748046875	0.335364239614602432926204755858634598553180694580078125	0.31022840121711514616009708333876915276050567626953125	0.50351670180358032435918858027434907853603363037109375	3.8100841266963337	-4.162661902648768	EDN1;ANXA1;ADM
mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1/45	0.61914302693673672894902892949176020920276641845703125	0.67027405454687205565988961097900755703449249267578125	0.7132221746575868603912340404349379241466522216796875	0.78115913732815667191999864371609874069690704345703125	10.416447474747487	-4.167293699783231	NDUFA5
mesonephric tubule development (GO:0072164)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.110727805544157	-4.1679022745830485	RARB
muscle tissue morphogenesis (GO:0060415)	3/56	0.11560517692040421511290304579233634285628795623779296875	0.255896084786361222018769012720440514385700225830078125	0.2092520310088768209499932027028989978134632110595703125	0.462067157579911569342812072136439383029937744140625	3.0632015357667624	-4.175094178781915	PTCD2;TNNC1;ANKRD1
regulation of heart rate (GO:0002027)	3/72	0.1962770790087575989435464407506515271961688995361328125	0.3401530242698067585394028355949558317661285400390625	0.324939251136559692501037943657138384878635406494140625	0.51155155938274277094279796074260957539081573486328125	3.8817549034595977	-4.185928019171386	EDN1;ADM;ADA
maintenance of protein location in cell (GO:0032507)	3/93	0.315511639267416488241480010401573963463306427001953125	0.429702275934209787511264266868238337337970733642578125	0.475828865669416678496617123528267256915569305419921875	0.60955972794820834081974680884741246700286865234375	4.957404029027512	-4.1873342307533505	EPB41L3;FLNA;NFKBIE
regulation of phospholipase C activity (GO:1900274)	3/69	0.180187926603764314581468397591379471123218536376953125	0.327959548745587248230748400601441971957683563232421875	0.302879758046526281756172238601720891892910003662109375	0.499462508496694546078487064733053557574748992919921875	3.756667394887606	-4.1881770147306066	C5AR1;HTR2B;AGT
regulation of neurotransmitter levels (GO:0001505)	3/90	0.29809117096540449498576208497979678213596343994140625	0.414987254124978388603040002635680139064788818359375	0.455041221048429089801601321596535854041576385498046875	0.5960473848025495957614339204155839979648590087890625	4.767995894971334	-4.1934880169267785	ACHE;SLC6A12;SNCA
microtubule-based transport (GO:0010970)	3/95	0.327138255313621673092683295180904679000377655029296875	0.436832652458022774322188297446700744330883026123046875	0.489482591477899020571129540257970802485942840576171875	0.6175532175846318860834571751183830201625823974609375	5.071202316771229	-4.199995639882121	UCHL1;KIF4A;LRPPRC
hemopoiesis (GO:0030097)	3/95	0.327138255313621673092683295180904679000377655029296875	0.436832652458022774322188297446700744330883026123046875	0.489482591477899020571129540257970802485942840576171875	0.6175532175846318860834571751183830201625823974609375	5.073460869573658	-4.201866184839729	CIAPIN1;THOC5;CD34
regulation of multicellular organism growth (GO:0040014)	3/72	0.1962770790087575989435464407506515271961688995361328125	0.3401530242698067585394028355949558317661285400390625	0.324939251136559692501037943657138384878635406494140625	0.51155155938274277094279796074260957539081573486328125	3.9000380614901857	-4.205643839820178	GAMT;PLAC8;AGT
regulation of BMP signaling pathway (GO:0030510)	3/73	0.201716613727271509848293362665572203695774078369140625	0.346867103872404325404232849905383773148059844970703125	0.33229591011023329460982722594053484499454498291015625	0.5142159036867919308377850029501132667064666748046875	3.9727641373634213	-4.206416532773466	GREM1;GREM2;FSTL3
blood vessel morphogenesis (GO:0048514)	3/74	0.2071912159130138153528832845040597021579742431640625	0.346867103872404325404232849905383773148059844970703125	0.339649814381407122443334856143337674438953399658203125	0.5202942544829516346993614206439815461635589599609375	3.986412800034984	-4.220867921863485	ANGPTL3;THBS1;STRA6
regulation of lyase activity (GO:0051339)	3/77	0.223806763842142986131733550791977904736995697021484375	0.356871290178195688103102156674140132963657379150390625	0.36166944037974457781814408008358441293239593505859375	0.53509485639893206165851324840332381427288055419921875	4.100915600207592	-4.225501801313913	GUCA2A;CCR2;GNAI2
chronic inflammatory response (GO:0002544)	4/13	0.000122338032723536276231979247341996597242541611194610595703125	0.0015913391206393580866451653577087199664674699306488037109375	0.000909725989618012762134846571626667355303652584552764892578125	0.0132052444181551160984344761573083815164864063262939453125	0.6558102357100262	-4.225503002986896	VNN1;VCAM1;CXCL13;THBS1
peptide transport (GO:0015833)	3/72	0.1962770790087575989435464407506515271961688995361328125	0.3401530242698067585394028355949558317661285400390625	0.324939251136559692501037943657138384878635406494140625	0.51155155938274277094279796074260957539081573486328125	3.9250017349128923	-4.232563658984551	EDN1;SLC15A1;ANXA1
negative regulation of intracellular protein transport (GO:0090317)	3/73	0.201716613727271509848293362665572203695774078369140625	0.346867103872404325404232849905383773148059844970703125	0.33229591011023329460982722594053484499454498291015625	0.5142159036867919308377850029501132667064666748046875	3.999458035021901	-4.234680393539516	ADIPOQ;CD36;NFKBIE
regulation of biomineral tissue development (GO:0070167)	3/72	0.1962770790087575989435464407506515271961688995361328125	0.3401530242698067585394028355949558317661285400390625	0.324939251136559692501037943657138384878635406494140625	0.51155155938274277094279796074260957539081573486328125	3.942868895338849	-4.251830884584855	GREM1;P2RX7;CYP27B1
positive regulation of cAMP metabolic process (GO:0030816)	3/72	0.1962770790087575989435464407506515271961688995361328125	0.3401530242698067585394028355949558317661285400390625	0.324939251136559692501037943657138384878635406494140625	0.51155155938274277094279796074260957539081573486328125	3.946441067121048	-4.25568297064497	CXCL10;GPR65;ADM
modification of morphology or physiology of other organism (GO:0035821)	3/76	0.21823813671540348568811396035016514360904693603515625	0.356871290178195688103102156674140132963657379150390625	0.35433906290740024846996902851969934999942779541015625	0.52681743289277649378021806114702485501766204833984375	4.141409255984366	-4.267225658156488	CCL5;TLR2;MBL2
negative regulation of leukocyte proliferation (GO:0070664)	3/56	0.11560517692040421511290304579233634285628795623779296875	0.255896084786361222018769012720440514385700225830078125	0.2092520310088768209499932027028989978134632110595703125	0.462067157579911569342812072136439383029937744140625	3.13189259552725	-4.268718982893468	GREM1;TNFAIP3;HLA-G
toll-like receptor TLR1:TLR2 signaling pathway (GO:0038123)	2/71	0.4460115899459207167154772832873277366161346435546875	0.53039641599993192500051009119488298892974853515625	0.58521521232755346897391746097127906978130340576171875	0.69130085916252725919406429966329596936702728271484375	6.733083491612306	-4.269654256192382	CD36;TLR2
regulation of DNA-templated transcription, elongation (GO:0032784)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.358263702459643	-4.269942943428795	THOC5
toll-like receptor TLR6:TLR2 signaling pathway (GO:0038124)	2/71	0.4460115899459207167154772832873277366161346435546875	0.53039641599993192500051009119488298892974853515625	0.58521521232755346897391746097127906978130340576171875	0.69130085916252725919406429966329596936702728271484375	6.735657826327509	-4.271286720602979	CD36;TLR2
positive regulation of protein polymerization (GO:0032273)	3/69	0.180187926603764314581468397591379471123218536376953125	0.327959548745587248230748400601441971957683563232421875	0.302879758046526281756172238601720891892910003662109375	0.499462508496694546078487064733053557574748992919921875	3.8409375001123354	-4.282126806030058	PSRC1;IQGAP2;ICAM1
water-soluble vitamin metabolic process (GO:0006767)	3/90	0.29809117096540449498576208497979678213596343994140625	0.414987254124978388603040002635680139064788818359375	0.455041221048429089801601321596535854041576385498046875	0.5960473848025495957614339204155839979648590087890625	4.868920827586558	-4.282252249290621	PDXK;VNN1;SLC19A2
nuclear import (GO:0051170)	3/75	0.212699008988062432390364620005129836499691009521484375	0.3505787481804218952419205379555933177471160888671875	0.34699837183601112133857213848386891186237335205078125	0.5239084194631355995142030224087648093700408935546875	4.08865071442974	-4.285600708215084	F2R;TXNIP;AGT
negative regulation of mitosis (GO:0045839)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.399484015598695	-4.286935017609356	NME6
memory (GO:0007613)	3/90	0.29809117096540449498576208497979678213596343994140625	0.414987254124978388603040002635680139064788818359375	0.455041221048429089801601321596535854041576385498046875	0.5960473848025495957614339204155839979648590087890625	4.881332921832463	-4.293168778925234	RCAN1;SGK1;CPEB3
negative regulation of translation (GO:0017148)	2/72	0.453146861703717596103757614400819875299930572509765625	0.53679738997180892479121894211857579648494720458984375	0.59264945427988902082461208919994533061981201171875	0.6956919900588662830642761036870069801807403564453125	6.917435084972322	-4.303575402031838	EIF2B3;CPEB3
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	3/88	0.28650707892393845188649947886005975306034088134765625	0.406387333189396959820527399642742238938808441162109375	0.440994130896433411681556435723905451595783233642578125	0.58677299644158142921668286362546496093273162841796875	4.78246551718211	-4.306364147721249	DAB1;STAT1;LRP4
regulation of dendrite development (GO:0050773)	3/89	0.292295193827151245091755527027999050915241241455078125	0.40877646658516919586645599338226020336151123046875	0.448035564808127506619683799726772122085094451904296875	0.59081729243022917952288253218284808099269866943359375	4.817620666464703	-4.30977989807655	ACHE;CPEB3;LRP8
negative regulation of ERBB signaling pathway (GO:1901185)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.470804990201154	-4.316335359304647	ITGA1
myeloid leukocyte differentiation (GO:0002573)	3/83	0.257738098581523689123429221581318415701389312744140625	0.382235305548801196362518339810776524245738983154296875	0.4053070997862902036246168790967203676700592041015625	0.5623886405189504333890226916992105543613433837890625	4.488669516237697	-4.316838205945934	THOC5;EFNA4;MMP9
keratinocyte differentiation (GO:0030216)	3/54	0.10659069135067374134440143507163156755268573760986328125	0.241009422255315353122995247758808545768260955810546875	0.19543225345906412027119358754134736955165863037109375	0.450041874165131250418170338889467529952526092529296875	3.034545205187559	-4.317912786730246	ANXA1;TXNIP;SPRR1A
gastrulation (GO:0007369)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.492561579381256	-4.325303985428791	UGDH
regulation of interferon-gamma production (GO:0032649)	3/79	0.235025285978338771553097785727004520595073699951171875	0.367595259266956075894228206379921175539493560791015625	0.376289825635537977799316422533593140542507171630859375	0.5426885370574174860536231790320016443729400634765625	4.334706802692333	-4.338056599211911	IL33;IRF8;CCR2
glycolipid metabolic process (GO:0006664)	3/92	0.309700829243600150864068609735113568603992462158203125	0.423001791948099004070371620400692336261272430419921875	0.468939276215070310893651139849680475890636444091796875	0.604382716743906645007200495456345379352569580078125	5.047813933274624	-4.34303241588253	HEXA;PIGZ;BAX
lipoprotein metabolic process (GO:0042157)	1/44	0.6108753965787083739513718683156184852123260498046875	0.6621747783377311957764277394744567573070526123046875	0.70531606960761494828915374455391429364681243896484375	0.774009719383731198405484974500723183155059814453125	10.54064242778385	-4.345124148850772	APOC2
positive regulation of protein binding (GO:0032092)	3/53	0.1021916187960587307781423760388861410319805145263671875	0.234525588367794191047011054251925088465213775634765625	0.18860997699750281508812577158096246421337127685546875	0.439437767983808402760814715293236076831817626953125	3.004104802669583	-4.356524480785708	PLCL2;MMP9;HERPUD1
